2.881349822545049011e-01,1.989961606364047397e-01,5.128688571090901371e-01
5.786560591298620659e-01,3.355389083139286299e-01,8.580503255620887393e-02
9.885763035258701703e-02,4.341478964292997955e-01,4.669944732181131597e-01
1.997832302055182752e-01,2.055817151279011601e-01,5.946350546665802872e-01
6.003015421071284941e-01,2.786938377350984264e-01,1.210046201577730796e-01
3.687286106470136215e-02,2.884030329443891816e-01,6.747241059909094840e-01
7.632931467983837537e-02,6.893362101709392675e-01,2.343344751492224265e-01
3.419121618097601956e-01,2.024278420006295764e-01,4.556599961896100615e-01
7.533152300942790314e-01,1.837939469059734210e-01,6.289082299974753376e-02
3.362568665101239862e-01,2.516990389725354271e-01,4.120440945173405867e-01
2.012183816824971438e-01,3.069002844125974794e-01,4.918813339049051270e-01
4.301231858593551616e-01,2.044910243426662222e-01,3.653857897979788660e-01
1.438393124501830267e-01,1.428724876636378038e-01,7.132881998861791972e-01
4.082749365291008514e-01,4.695036717353053835e-01,1.222213917355937790e-01
5.099994341940622400e-01,2.822714563449936209e-01,2.077291094609441946e-01
1.649204210152048766e-01,1.831721541914723417e-01,6.519074247933223099e-01
2.825839512699341860e-01,1.619655620936300278e-01,5.554504866364354809e-01
6.738431817219715514e-01,2.273689624491420092e-01,9.878785582888635619e-02
1.581964060463477706e-01,3.556750776397912817e-01,4.861285163138610033e-01
6.599279073263949469e-01,3.169956951075067475e-01,2.307639756609864215e-02
6.170139346545399084e-01,2.195816874047937795e-01,1.634043779406663677e-01
7.524163372509189429e-01,1.344046227980937314e-01,1.131790399509871453e-01
2.436197378528214830e-01,2.000646575402606486e-01,5.563156046069180904e-01
4.300394856407504518e-01,2.983334115216954019e-01,2.716271028375541463e-01
1.810719882457266228e-01,2.766335166504927945e-01,5.422944951037806938e-01
7.700016969582792470e-01,1.973086127203682039e-01,3.268969032135256303e-02
4.369318004587734172e-02,5.241782906409583331e-01,4.321285293131643113e-01
1.889514849305714839e-01,2.496433610589265939e-01,5.614051540105019500e-01
2.001418689363535647e-02,1.996542416099736927e-01,7.803315714963909855e-01
1.155699948350626810e-01,2.997759674908687666e-01,5.846540376740685385e-01
1.605799886807723065e-01,2.964166045985078268e-01,5.430034067207198945e-01
8.918306521323561553e-02,2.159726084947464486e-01,6.948443262920179775e-01
6.215220908511024378e-01,2.201814292832186826e-01,1.582964798656787964e-01
4.662311395986840079e-01,1.876330792360100252e-01,3.461357811653059113e-01
3.519975714984514559e-01,5.793103616339261297e-01,6.869206686762249769e-02
5.097682493073725229e-01,2.644597227996119404e-01,2.257720278930153424e-01
2.319432396096152704e-01,1.865401541693540166e-01,5.815166062210305187e-01
1.124888634478447558e-01,5.355752650476457433e-01,3.519358715045095010e-01
4.204256865445926139e-01,3.677134617198829503e-01,2.118608517355247689e-01
2.044766266718326952e-01,2.312638542124345609e-01,5.642595191157323553e-01
7.388883753182252656e-01,1.670136517686376110e-01,9.409797291313720669e-02
3.330500212429965412e-02,4.598889967675271473e-01,5.068060011081731986e-01
2.259449433651347094e-01,3.270950418698022610e-01,4.469600147650631961e-01
3.193310108101174438e-02,1.575689575921769559e-01,8.104979413268114108e-01
2.318656493245496442e-01,3.507340967505368501e-01,4.174002539249131449e-01
1.345648243776624009e-01,2.232703822245543646e-01,6.421647933977829847e-01
2.610796147714362636e-01,4.640811165471502853e-01,2.748392686814134511e-01
3.196192847993992170e-01,1.993270221283910959e-01,4.810536930722094096e-01
1.056566432403749922e-01,1.880017712971990274e-01,7.063415854624258694e-01
2.710688543075578938e-01,3.781848013464143565e-01,3.507463443460276387e-01
4.231217840453272427e-01,3.498305869505209387e-01,2.270476290041518741e-01
5.057781152475300523e-02,1.521953653221269909e-01,7.972268231531202121e-01
2.918796688931050154e-01,1.592022046366158294e-01,5.489181264702791552e-01
1.615362375784290538e-01,3.778051708899326511e-01,4.606585915316381286e-01
4.497679514602606066e-01,1.736979976317794827e-01,3.765340509079599385e-01
6.003173064023742400e-02,3.645135426261583711e-01,5.754547267336040939e-01
3.046396745202468725e-01,4.527198151315613428e-01,2.426405103481915904e-01
5.497266140677553592e-01,2.752721660031860473e-01,1.750012199290589265e-01
5.043522961051805087e-01,2.359282829298000317e-01,2.597194209650194319e-01
1.965317311787330712e-01,3.768950890304644807e-01,4.265731797908026146e-01
2.945184041069575653e-01,4.057549587175086070e-01,2.997266371755338277e-01
7.929538820800500210e-01,1.642492868803851758e-01,4.279683103956475471e-02
6.463970986087855808e-01,1.699590991676878104e-01,1.836438022235264977e-01
6.784926326801615781e-01,1.819627606365851469e-01,1.395446066832532195e-01
1.361929636917286190e-01,5.060003584291981049e-01,3.578066778790731095e-01
7.332485763737948969e-02,3.706891987719923565e-01,5.559859435906280289e-01
6.351755373077507816e-01,3.037169381418460268e-01,6.110752455040327491e-02
5.249232152062714013e-02,1.366145600808183480e-01,8.108931183985544910e-01
9.211569099305891295e-02,1.093739104118779809e-01,7.985103985950631200e-01
5.919640538510532179e-01,3.516983348812365295e-01,5.633761126771012068e-02
2.610515486623528614e-01,3.867712037129295566e-01,3.521772476247175265e-01
5.097322022693602239e-01,2.384293726110486844e-01,2.518384251195910362e-01
7.716808346874469704e-01,1.322245409088793899e-01,9.609462440367375069e-02
4.739533974520989679e-01,1.840552794331275499e-01,3.419913231147732047e-01
2.978306277948867820e-01,1.499737346073989896e-01,5.521956375977142839e-01
7.265497384028766215e-01,1.140768970479364708e-01,1.593733645491868522e-01
5.182653053467473070e-01,2.901841192911806533e-01,1.915505753620722063e-01
1.474274789478154379e-01,1.891310261743970877e-01,6.634414948777874743e-01
2.828972345694070190e-01,3.223697990738435548e-01,3.947329663567494817e-01
1.403569626095603207e-01,4.570575978061084399e-01,4.025854395843314615e-01
6.272832845176767869e-01,2.730416987080744318e-01,9.967501677424867035e-02
3.702142414767843892e-01,3.349272488457998853e-01,2.948585096774155589e-01
1.330319455271493645e-01,3.626045082950031251e-01,5.043635461778472884e-01
4.247762381957437272e-02,1.838433424155445362e-01,7.736790337648812299e-01
6.294639728594011441e-01,2.268314394399913170e-01,1.437045877006071781e-01
7.952704215565729873e-02,2.072251737812266792e-01,7.132477840631159527e-01
9.390063498040106260e-02,5.084086725060078527e-01,3.976906925135911819e-01
3.473567704361226194e-01,3.023932270633292174e-01,3.502500025005479412e-01
3.011405217923452393e-01,3.636973897148740309e-01,3.351620884927807298e-01
6.867699603871964265e-02,3.103126896966421078e-01,6.210103142646377083e-01
2.147073766885444490e-01,2.936243739702642519e-01,4.916682493411912436e-01
5.943064913868782995e-01,2.090692720186174969e-01,1.966242365945041481e-01
1.767468564857396507e-01,2.508811129412401586e-01,5.723720305730198854e-01
4.312641750443576422e-02,7.370699008961768828e-02,8.831665924059463046e-01
8.530047608892769861e-02,1.540373598994202176e-01,7.606621640116519867e-01
4.338863938598663261e-01,2.802273339474491975e-01,2.858862721926842543e-01
2.349480334987642111e-02,1.715004382327225962e-01,8.050047584174011561e-01
2.331425300704020320e-01,3.142644759319324632e-01,4.525929939976655048e-01
2.439893189343497470e-01,1.981430482455476261e-01,5.578676328201023216e-01
8.095450523475894444e-01,1.198200034803078018e-01,7.063494417210275378e-02
7.133695341960868408e-01,2.058230450948693169e-01,8.080742070904378682e-02
6.255079005922387081e-01,3.137634399183010236e-01,6.072865948946047643e-02
7.006943865825898676e-02,3.619794466745004935e-01,5.679511146672405753e-01
2.603190871653757177e-01,2.396430451148832685e-01,5.000378677197410138e-01
4.427531792110532272e-01,3.843242047663174565e-01,1.729226160226290943e-01
1.465150327251636408e-01,3.632461316360326431e-01,4.902388356388039381e-01
3.741391256872581700e-02,6.746742716947044805e-02,8.951186602618039778e-01
5.454775594355226742e-01,3.607848816402913772e-01,9.373755892418599023e-02
2.130780837289828616e-02,1.403185779118908960e-01,8.383736137152112411e-01
2.358304601038561377e-01,2.150013522957259227e-01,5.491681876004179674e-01
6.529400912814647961e-01,1.923986523943460591e-01,1.546612563241889504e-01
6.954672022232445405e-01,2.381340470303515422e-01,6.639875074640388952e-02
1.192857884079885356e-01,7.730188213001274455e-01,1.076953902918840189e-01
7.718902224402753032e-02,2.636057324681069791e-01,6.592052452878657265e-01
5.598024548888064222e-01,3.732704585612162118e-01,6.692708654997732431e-02
2.721743493413030235e-01,3.710103489758799777e-01,3.568153016828167767e-01
9.681580921574814425e-02,1.554987091146140532e-01,7.476854816696375527e-01
6.169235740948721819e-02,3.664567896289907534e-01,5.718508529615220493e-01
2.319516715518881445e-01,3.309225466609037047e-01,4.371257817872082896e-01
3.898709034216909369e-02,2.022330225997375774e-01,7.587798870580934052e-01
9.350412868201640748e-02,2.928847082474385077e-01,6.136111630705447517e-01
1.299169501305987295e-01,2.282700939299905640e-01,6.418129559394105677e-01
2.282480078291584946e-01,6.041785342486486465e-01,1.675734579221926646e-01
6.778805031914212353e-01,2.051887046981782647e-01,1.169307921104006387e-01
4.398304833261353908e-01,3.515845756150733914e-01,2.085849410587913011e-01
1.896553180737329258e-01,2.046647721650149132e-01,6.056799097612519667e-01
6.281964767497435487e-01,2.625130746543243854e-01,1.092904485959318717e-01
2.436374505020865236e-02,1.547673441408843331e-01,8.208689108089070041e-01
7.468244405310264789e-02,3.554086941135600752e-01,5.699088618333373324e-01
2.611358545983009649e-01,2.449790130538255506e-01,4.938851323478734567e-01
7.099612812982315502e-01,2.279755896879868127e-01,6.206312901378163022e-02
9.538176455574673418e-02,1.675161282833595167e-01,7.371021071608939712e-01
5.494933477660395305e-01,3.041760262704567008e-01,1.463306259635036299e-01
1.442820459538164124e-01,2.204755382488773063e-01,6.352424157973063368e-01
4.709565832211639047e-01,3.959218081999716365e-01,1.331216085788643477e-01
6.668869994583692673e-01,1.881552648566569841e-01,1.449577356849735821e-01
9.580011711229015070e-01,3.347549797944313066e-02,8.523330897655298152e-03
1.860690790209791334e-01,2.565264106477648243e-01,5.574045103312558203e-01
6.247906461248772247e-01,2.355899752146902726e-01,1.396193786604322806e-01
7.380955381662697434e-02,1.887102782084654484e-01,7.374801679749075634e-01
5.890408891892738863e-01,2.808086563919092171e-01,1.301504544188170076e-01
7.065187168320811173e-01,1.136789522679991782e-01,1.798023308999198155e-01
4.290884545873932532e-01,6.435888194493495640e-02,5.065526634676716933e-01
8.391527928816251425e-01,1.210431408741247106e-01,3.980406624425017470e-02
3.295968192013819520e-01,1.899806847722083358e-01,4.804224960264100730e-01
4.037638434866147041e-01,4.155582658433675247e-01,1.806778906700176046e-01
2.374895684061792411e-01,2.953150083174831408e-01,4.671954232763376180e-01
3.310231605864093485e-01,3.477775075981145991e-01,3.211993318154762189e-01
2.189585158283789412e-01,2.421853908325810878e-01,5.388560933390396102e-01
3.319979787240566194e-01,3.658471067882611560e-01,3.021549144876821136e-01
3.404067545222953517e-01,3.100419746966653900e-01,3.495512707810391473e-01
6.542139843349737971e-01,3.064787526385922001e-01,3.930726302643412773e-02
2.521712293148715145e-01,2.250378571387680604e-01,5.227909135463603141e-01
3.626491792725756724e-01,1.295658239463010342e-01,5.077849967811232101e-01
3.106336849209605511e-01,4.844930216075971630e-01,2.048732934714425080e-01
7.639156289756690588e-02,1.927696066459084756e-01,7.308388304565249793e-01
8.794241304225343114e-01,7.766856966924326477e-02,4.290729990822223644e-02
3.849029680753388583e-01,3.032053038640661335e-01,3.118917280605950637e-01
3.118953331782251537e-01,4.391638034213610209e-01,2.489408634004137699e-01
6.018341474212997033e-01,1.375614085455759972e-01,2.606044440331242162e-01
2.874087492187945569e-01,4.820015237811719477e-01,2.305897270000334953e-01
6.932124648468031280e-02,2.332833671461611025e-01,6.973953863691585431e-01
5.591644302593475890e-01,1.870808656232746392e-01,2.537547041173776607e-01
3.898980123086048799e-01,5.112787721072759028e-01,9.882321558411893969e-02
4.717951379224498698e-01,2.431291930003733615e-01,2.850756690771766855e-01
1.157636761318598106e-01,2.097711064555282112e-01,6.744652174126120059e-01
3.702780467345043180e-01,2.614689287134591700e-01,3.682530245520361789e-01
1.508927961630893710e-01,2.454121413851456102e-01,6.036950624517650743e-01
5.095029287913017679e-01,2.663114039475808492e-01,2.241856672611174106e-01
5.249394838868965962e-01,2.994509889317951701e-01,1.756095271813081504e-01
4.017761649314853800e-01,3.157864296925068093e-01,2.824374053760078107e-01
7.003243205679767769e-01,2.446142195186003510e-01,5.506145991342263624e-02
3.440111437595220756e-01,3.304565890067759359e-01,3.255322672337019885e-01
1.139399741474510092e-01,7.505452911281715322e-02,8.110054967397317682e-01
2.978381367077309050e-01,1.881571095485770895e-01,5.140047537436921443e-01
5.117588323860391419e-01,1.940033178285021642e-01,2.942378497854588049e-01
5.428106482934126342e-01,3.212614766818880918e-01,1.359278750246990519e-01
4.542756688413344124e-01,3.649739570493289453e-01,1.807503741093365035e-01
6.467873205199742292e-01,2.651567936829217764e-01,8.805588579710404984e-02
5.262459366628129409e-01,2.834454255045477655e-01,1.903086378326394879e-01
8.481826578485848200e-01,8.654646495936191286e-02,6.527087719205328098e-02
5.978453459245081092e-02,7.512252925969255257e-02,8.650929361478563173e-01
3.717167710931702090e-02,1.511790947793236750e-01,8.116492281113597551e-01
5.928196285485738681e-02,2.557610256031158102e-01,6.849570115420268168e-01
7.586294632077260347e-02,2.631738814670430138e-01,6.609631722121842579e-01
8.004492705530032171e-02,1.829925977639016155e-01,7.369624751807980489e-01
6.639035583866512158e-02,2.563950957309137357e-01,6.772145484304210594e-01
1.114726788378887640e-01,2.520954066365662660e-01,6.364319145255448174e-01
1.006024751292738662e-01,1.398052955633278249e-01,7.595922293073982257e-01
9.887939663900381648e-02,3.047492888138250700e-01,5.963713145471712940e-01
1.353871129237766424e-01,6.203665958376334277e-01,2.442462912385897633e-01
8.811094094748901373e-01,9.343787085416166427e-02,2.545271967094823659e-02
2.261618379519201305e-01,2.992099897306837453e-01,4.746281723173962908e-01
6.532444975858388014e-01,2.391389940138660131e-01,1.076165084002951300e-01
3.639941115145444717e-01,2.017027156218119122e-01,4.343031728636436717e-01
4.274614939468274200e-02,2.414835997692967584e-01,7.157702508360206384e-01
5.369208043862477853e-01,2.661757216818101401e-01,1.969034739319420468e-01
2.953658251269509205e-01,3.658319825756654597e-01,3.388021922973835087e-01
6.941055372631971254e-02,4.700182054252110553e-01,4.605712408484691767e-01
4.429621222535294889e-01,3.386490787193541796e-01,2.183887990271162760e-01
6.156385688939329803e-01,2.113956335318083746e-01,1.729657975742587561e-01
2.113053442604893029e-01,2.129755711386455141e-01,5.757190846008652940e-01
1.487942890748270575e-01,4.739977517219372549e-01,3.772079592032354656e-01
3.964991874521804904e-01,3.441644941083440434e-01,2.593363184394751886e-01
2.435054623858298739e-01,2.741647875517101429e-01,4.823297500624598722e-01
7.780481937670340464e-01,1.739846755122208544e-01,4.796713072074509226e-02
2.914435971594948049e-01,2.722557123866764517e-01,4.363006904538286879e-01
3.595743460908343292e-01,2.558408382879697740e-01,3.845848156211958413e-01
1.264887009812309948e-01,1.724842277605393992e-01,7.010270712582297170e-01
5.103717233209675852e-01,2.726655527810508683e-01,2.169627238979813522e-01
7.618702901275844486e-01,2.109803911395914389e-01,2.714931873282403971e-02
5.386568873074502051e-01,2.960708273574199634e-01,1.652722853351294707e-01
4.685013735422433045e-01,1.877644597045880215e-01,3.437341667531681466e-01
5.288675546943399919e-01,2.040125201344936412e-01,2.671199251711663947e-01
5.807713688226561616e-02,2.340783428713630598e-01,7.078445202463711228e-01
1.129471021645527262e-01,1.219777865709749110e-01,7.650751112644725849e-01
2.783239258266542726e-01,3.405501586077392950e-01,3.811259155656061548e-01
6.215112814465945101e-01,1.174291839101571783e-01,2.610595346432481589e-01
4.714463734335649914e-01,2.486766726339671163e-01,2.798769539324678091e-01
3.483983277197502115e-01,3.618001570516545806e-01,2.898015152285950968e-01
5.467545384550839827e-02,1.700486422239418094e-01,7.752759039305496813e-01
3.383420504442463672e-01,1.688495299756836432e-01,4.928084195800701006e-01
1.792597256230792357e-01,2.259934482655674148e-01,5.947468261113532106e-01
8.588426282161567560e-01,1.083212654458432928e-01,3.283610633799992351e-02
8.566024621127751870e-02,2.802778998704869018e-01,6.340618539182356628e-01
2.923206280349519015e-01,4.130769748104766159e-01,2.946023971545716491e-01
6.596977544457774956e-01,2.453755935814393163e-01,9.492665197278289668e-02
3.199126964682087043e-02,1.676311657991214343e-01,8.003775645540576189e-01
1.662986189007725213e-01,3.311010478394083578e-01,5.026003332598187878e-01
4.078266089894940216e-01,2.116799505798323544e-01,3.804934404306733464e-01
9.157066778950397057e-02,5.902506832353338062e-01,3.181786489751622371e-01
1.193249142721622691e-01,3.699344907258445003e-01,5.107405950019930918e-01
8.125490874641908556e-01,1.232870938867375171e-01,6.416381864907148846e-02
1.346042246275038490e-01,2.496157294020395767e-01,6.157800459704565466e-01
7.890200984549097241e-01,8.460275969455872958e-02,1.263771418505313660e-01
2.045893628253535046e-01,3.639506251795005531e-01,4.314600119951458868e-01
9.958139045515422560e-02,4.276715667567991264e-01,4.727470427880466342e-01
4.675637685373282837e-01,3.169095047790738695e-01,2.155267266835976803e-01
2.884662116527669240e-01,5.097156465235912481e-01,2.018181418236416336e-01
5.062659081214416351e-02,3.264222073037476579e-01,6.229512018841079080e-01
8.036146997412971227e-02,2.464363623988226337e-01,6.732021676270476540e-01
6.159396708940984011e-01,2.341284756786997379e-01,1.499318534272015002e-01
6.707601761037281785e-01,2.330382572049856105e-01,9.620156669128608617e-02
3.176576190175152137e-01,3.343038223174411017e-01,3.480385586650436847e-01
3.613184420504668426e-02,1.975876094929352178e-01,7.662805463020182506e-01
1.454390307820261907e-01,3.028146404149624771e-01,5.517463288030109991e-01
3.179254446943195478e-01,2.832462070866170190e-01,3.988283482190634333e-01
4.533362866121145585e-01,1.833071786458065067e-01,3.633565347420790181e-01
8.742593018616349188e-01,8.492390313222088205e-02,4.081679500614428940e-02
9.280164537077824349e-02,5.874375811172396489e-01,3.197607735119820660e-01
6.914609883631380738e-01,2.621279447160984599e-01,4.641106692076325813e-02
5.957285642032484896e-01,1.994854063468644023e-01,2.047860294498870803e-01
3.541598635399900719e-02,1.123735254501833647e-01,8.522104881958176836e-01
1.237180031038653261e-01,4.291128301878044948e-01,4.471691667083301791e-01
6.902535595139123181e-01,1.179403240776889794e-01,1.918061164083986470e-01
2.401303401677331445e-02,2.020125493527367699e-01,7.739744166304896034e-01
5.005829257954817757e-02,1.192503218276661642e-01,8.306913855927854362e-01
1.732101336736938946e-01,3.454798616895035090e-01,4.813100046368025686e-01
1.801400600154595966e-01,4.561323455415956518e-01,3.637275944429447239e-01
8.094777250624640708e-02,8.960347704508163369e-02,8.294487504486719454e-01
4.393990367586768642e-01,4.814910710176862341e-01,7.910989222363665196e-02
8.295780694552851164e-02,5.860475278214283268e-01,3.309946652330431061e-01
2.725831704414191647e-01,3.720695693504127988e-01,3.553472602081677589e-01
2.403744190627560007e-01,1.903445112298720043e-01,5.692810697073720227e-01
1.627203551524878944e-01,2.451504149166554847e-01,5.921292299308562601e-01
8.282287396539562974e-02,2.967468083685993463e-01,6.204303176660049823e-01
9.211446943714740598e-02,3.455831251792856329e-01,5.623024053835670166e-01
1.239581405443342665e-01,4.221003648710381362e-01,4.539414945846273475e-01
2.976230778568550450e-01,1.543118974459275206e-01,5.480650246972179618e-01
3.360298869050495213e-02,1.888875875005782967e-01,7.775094238089165222e-01
3.233434365657803511e-01,3.419153280697218578e-01,3.347412353644975691e-01
3.248478260413918406e-01,3.053278937383966940e-01,3.698242802202112989e-01
1.002898346494405513e-01,2.480469698672665979e-01,6.516631954832927676e-01
2.274134198156109454e-01,2.842996341813199268e-01,4.882869460030695441e-01
8.730774925600326419e-02,5.281997316424905664e-01,3.844925191015061694e-01
1.026661714963849892e-01,3.683786094512335185e-01,5.289552190523811870e-01
